"","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"2020-07-21",149.600006,151.669998,149.5,149.740005,5575900,139.400558
"2020-07-22",149.929993,150.410004,147.850006,150.009995,5910200,139.651932
"2020-07-23",150.210007,150.850006,149.279999,149.610001,6566300,139.279556
"2020-07-24",150.5,150.600006,147.029999,148.119995,5405900,137.892426
"2020-07-27",147.369995,148.919998,146.860001,147.179993,5675200,137.017349
"2020-07-28",147.399994,147.990005,146.75,146.830002,4842200,136.691483
"2020-07-29",146.389999,147.470001,146.070007,146.539993,4489100,136.421524
"2020-07-30",147.440002,147.5,146.139999,146.839996,5922500,136.700821
"2020-07-31",146.660004,147.449997,143.960007,145.759995,8259600,135.695374
"2020-08-03",146.389999,147.789993,146.149994,147.350006,4078700,137.175613
"2020-08-04",146.990005,147.220001,145.820007,147.220001,4162200,137.054581
"2020-08-05",149.100006,149.309998,147.800003,148.399994,5467500,138.153076
"2020-08-06",148.399994,149.25,146.5,147.550003,4837900,137.361801
"2020-08-07",147.509995,148.649994,147.149994,148.600006,3635100,138.339294
"2020-08-10",148.860001,149.009995,147.720001,148.029999,4096600,137.80867
"2020-08-11",149.139999,149.229996,146.369995,146.970001,6388400,136.821838
"2020-08-12",147.539993,150.240005,147.490005,149.660004,5257300,139.326111
"2020-08-13",148.539993,149.190002,147.529999,148,5155500,137.780731
"2020-08-14",147.610001,149.339996,147.580002,148.240005,4240200,138.004135
"2020-08-17",148.320007,150.229996,148.229996,148.990005,4306900,138.702377
"2020-08-18",149.259995,150.100006,148.570007,150.089996,4322600,139.726395
"2020-08-19",149.580002,151.580002,149.320007,150.389999,7816300,140.005676
"2020-08-20",149.75,151.580002,149.550003,151.419998,4874700,140.964584
"2020-08-21",151.779999,153.649994,150.589996,152.759995,6722800,142.212036
"2020-08-24",152.740005,152.899994,150.350006,152.149994,5387900,142.586899
"2020-08-25",152.779999,153.070007,151.539993,152.059998,3863500,142.502548
"2020-08-26",151.860001,152.649994,150.639999,152.300003,8008300,142.727478
"2020-08-27",152.419998,153.259995,151.889999,152.979996,5575400,143.364716
"2020-08-28",152.740005,153.699997,151.899994,153.639999,5395700,143.983261
"2020-08-31",153,154.399994,152.259995,153.410004,6362700,143.767715
"2020-09-01",153.869995,154.080002,150.070007,151.520004,6307700,141.99649
"2020-09-02",150.789993,154.330002,149.25,153.830002,6881900,144.161331
"2020-09-03",154.830002,155.470001,148.300003,149.550003,8672800,140.15033
"2020-09-04",150.169998,150.949997,147.130005,148.589996,7200100,139.250671
"2020-09-08",150.25,150.889999,146.899994,147.259995,8756800,138.004242
"2020-09-09",148.149994,151.100006,148.119995,149.699997,6960700,140.290894
"2020-09-10",149.25,149.779999,146.520004,146.910004,6191800,137.67627
"2020-09-11",147.050003,148.529999,146.630005,147.779999,3934700,138.491592
"2020-09-14",148.119995,149.470001,148.009995,148.350006,4375800,139.025757
"2020-09-15",149.449997,150.589996,148.520004,148.889999,3658800,139.531799
"2020-09-16",149.389999,150.059998,148.350006,148.399994,4323000,139.072586
"2020-09-17",148.039993,148.630005,146.050003,147.169998,5461400,137.919937
"2020-09-18",146.509995,149.649994,146.199997,149.179993,12174000,139.803558
"2020-09-21",147.580002,147.929993,142.960007,145.100006,7574500,135.980042
"2020-09-22",144.690002,145.350006,143.720001,144.210007,5295900,135.145966
"2020-09-23",147.479996,147.550003,144.380005,144.440002,8784400,135.361526
"2020-09-24",144.559998,145.25,143.339996,144.669998,5614800,135.577042
"2020-09-25",144,146.25,143.889999,145.660004,5531200,136.504822
"2020-09-28",146.729996,148.289993,146.419998,147.110001,5843200,137.863708
"2020-09-29",147.600006,147.919998,146.059998,147.059998,6768600,137.816788
"2020-09-30",147.449997,149.729996,146.839996,148.880005,8487700,139.522446
"2020-10-01",149.309998,149.649994,146.460007,147.320007,6457800,138.060501
"2020-10-02",146.210007,148.410004,145.830002,146.240005,5485600,137.04837
"2020-10-05",147,148.380005,146.419998,148.229996,4992800,138.9133
"2020-10-06",148.279999,148.610001,145.869995,146.259995,5118200,137.067093
"2020-10-07",146.490005,148.229996,145.809998,147.880005,5603100,138.585297
"2020-10-08",148.5,149.850006,148.039993,148.889999,4413500,139.531799
"2020-10-09",149.649994,151.479996,149.449997,150.970001,5054100,141.481094
"2020-10-12",151.600006,153.139999,151.020004,151.839996,7273200,142.296387
"2020-10-13",149,150.119995,147.770004,148.360001,11057600,139.03511
"2020-10-14",148.820007,149.029999,147.389999,148.100006,7706400,138.791473
"2020-10-15",147.479996,147.899994,146.330002,147.190002,5978600,137.938675
"2020-10-16",147.600006,148.759995,147.009995,148.100006,6097000,138.791473
"2020-10-19",148.529999,148.899994,144.130005,144.320007,7250800,135.249054
"2020-10-20",144.660004,145.75,144.119995,144.550003,5325400,135.464584
"2020-10-21",144.119995,145.339996,143.910004,143.929993,5221300,134.88353
"2020-10-22",144.160004,145.690002,143.839996,145.080002,5279700,135.961304
"2020-10-23",145.880005,147.470001,144.350006,145.240005,4154400,136.111221
"2020-10-26",144.429993,144.770004,142.75,143.970001,6929500,134.921051
"2020-10-27",143.740005,144.289993,142.919998,143.149994,4890100,134.152573
"2020-10-28",141.429993,141.979996,138.179993,138.360001,8426100,129.663651
"2020-10-29",138,138.699997,136.050003,137.190002,7205400,128.567215
"2020-10-30",136.679993,137.539993,133.649994,137.110001,7364100,128.492218
"2020-11-02",138.979996,139.009995,137.490005,138.690002,7088000,129.972931
"2020-11-03",140.020004,140.960007,137.779999,138.5,6363000,129.794846
"2020-11-04",139.490005,142.539993,138.699997,139.399994,10263500,130.638275
"2020-11-05",140.550003,141.830002,139.259995,139.759995,8016200,130.975647
"2020-11-06",140.399994,143.190002,139.649994,142.25,5942500,133.309158
"2020-11-09",148.429993,148.990005,144.919998,146.080002,12351600,136.898422
"2020-11-10",147.25,148.75,146.259995,148.279999,7386500,138.960159
"2020-11-11",149.169998,149.199997,146.860001,147.800003,6382400,138.51033
"2020-11-12",147.610001,148.649994,146.75,148.300003,4710300,138.978897
"2020-11-13",149.089996,150.410004,148.410004,149.899994,5893500,140.478317
"2020-11-16",150.919998,151.300003,149.800003,150.850006,6266400,141.368622
"2020-11-17",150,150.630005,149.119995,149.350006,7297700,139.962906
"2020-11-18",148.869995,149.759995,147.369995,147.369995,6661000,138.107361
"2020-11-19",147.300003,147.460007,145.589996,147.139999,7987700,137.891815
"2020-11-20",147.050003,147.940002,146.130005,146.360001,6354900,137.160828
"2020-11-23",146.009995,146.009995,143.039993,143.869995,7318300,135.764191
"2020-11-24",144,144.759995,143.610001,143.869995,11034800,135.764191
"2020-11-25",144.059998,144.169998,142.860001,143.679993,7594600,135.5849
"2020-11-27",144.5,144.660004,143.220001,144,3059000,135.886902
"2020-11-30",144.229996,144.860001,143.059998,144.679993,15663200,136.528564
"2020-12-01",146.289993,149.130005,145.860001,147.449997,9738200,139.142502
"2020-12-02",147.850006,149.710007,147.699997,148.139999,7745500,139.793625
"2020-12-03",148.039993,149.580002,147.690002,149,7310500,140.605179
"2020-12-04",149.789993,150.309998,149.270004,150.270004,6747100,141.803635
"2020-12-07",149.350006,149.910004,148.509995,148.970001,6634700,140.576889
"2020-12-08",150,152.139999,149.550003,151.550003,8339800,143.011505
"2020-12-09",152.830002,153.5,151.759995,153.100006,8440100,144.474213
"2020-12-10",152.820007,152.979996,151.679993,152.25,7392900,143.672073
"2020-12-11",151.529999,153.410004,151.229996,152.949997,5977400,144.332642
"2020-12-14",153.25,153.479996,148.990005,149.070007,8547300,140.671249
"2020-12-15",150,150.75,149.529999,150.570007,7612600,142.086746
"2020-12-16",150.199997,150.919998,149.550003,149.669998,8486100,141.237411
"2020-12-17",150.089996,153.889999,149.960007,153.619995,9920300,144.96489
"2020-12-18",153.649994,155.100006,151.669998,154.509995,17137200,145.804733
"2020-12-21",152.009995,153.410004,150.050003,153.020004,7893400,144.398697
"2020-12-22",152.399994,153.899994,151.860001,152.720001,4699500,144.115585
"2020-12-23",152.800003,153.600006,151.899994,151.940002,4607300,143.379562
"2020-12-24",151.850006,153.039993,151.820007,152.470001,2114900,143.879669
"2020-12-28",153.320007,153.869995,152.300003,153.190002,3855500,144.559113
"2020-12-29",154.110001,154.929993,153.800003,154.139999,5212000,145.455582
"2020-12-30",154.740005,156.380005,154.600006,156.050003,5412800,147.257965
"2020-12-31",156.529999,157.660004,155.110001,157.380005,5099900,148.513046
"2021-01-04",157.240005,157.380005,154.130005,156.5,11765900,147.682648
"2021-01-05",156.25,158.759995,155.070007,158.339996,9602300,149.418961
"2021-01-06",157.240005,160.229996,156.720001,159.830002,8230100,150.825012
"2021-01-07",159,161.029999,158.350006,160.369995,7747200,151.334564
"2021-01-08",160.509995,161.100006,159.880005,160.039993,8228900,151.023163
"2021-01-11",160.559998,161.320007,158.770004,159.369995,7066200,150.39093
"2021-01-12",159.149994,159.660004,157.330002,158.130005,6903200,149.22081
"2021-01-13",158.229996,158.460007,156.75,157.889999,6643100,148.994324
"2021-01-14",160.449997,161.949997,159.610001,160.649994,10030800,151.598801
"2021-01-15",160.300003,161.410004,159.110001,160.300003,7630800,151.268524
"2021-01-19",162,163.039993,161.100006,162.779999,9057600,153.608795
"2021-01-20",163.199997,164.139999,161.800003,162.380005,6839900,153.231339
"2021-01-21",161.320007,162.479996,160.059998,161.729996,6818000,152.61795
"2021-01-22",162.360001,165.160004,161.869995,163.550003,8137000,154.335419
"2021-01-25",165.009995,166.089996,163.660004,165.979996,9924400,156.62851
"2021-01-26",169.699997,173.649994,169.389999,170.479996,14205700,160.874954
"2021-01-27",169.119995,170.919998,167.449997,167.880005,14207300,158.421478
"2021-01-28",168.199997,170.860001,167.800003,169.160004,8944400,159.629333
"2021-01-29",164.259995,166,160.550003,163.130005,22505900,153.939072
"2021-02-01",165.309998,165.309998,162.600006,162.710007,9971400,153.542755
"2021-02-02",163.380005,163.660004,161.179993,161.25,11443300,152.165009
"2021-02-03",160.940002,161.520004,159.570007,160.5,8601900,151.45726
"2021-02-04",161,162.089996,159.759995,161.990005,7758100,152.863297
"2021-02-05",164.860001,165.440002,163.860001,164.449997,9495300,155.184677
"2021-02-08",165.029999,165.919998,163.880005,164.919998,6035300,155.62822
"2021-02-09",165.199997,166.589996,164.970001,166.270004,5544200,156.902161
"2021-02-10",167.889999,167.940002,165.699997,166.809998,5921300,157.411758
"2021-02-11",167,167.380005,165.600006,166.059998,4871300,156.704025
"2021-02-12",164.399994,166.850006,164,166.580002,4413100,157.194717
"2021-02-16",166.580002,167.050003,164.639999,165.070007,5656100,155.769791
"2021-02-17",164.970001,166.089996,164.360001,165.660004,6676700,156.326553
"2021-02-18",164.960007,166.160004,164.300003,165.740005,5189100,156.402023
"2021-02-19",165.600006,165.960007,162.910004,162.979996,8190900,153.797546
"2021-02-22",161.869995,162.539993,160.289993,161.869995,6447100,153.702576
"2021-02-23",161.479996,163.190002,160.399994,160.440002,7042800,152.344727
"2021-02-24",162.399994,164.389999,160.919998,162.589996,10286100,154.38623
"2021-02-25",163.130005,163.699997,161.990005,162.759995,9719700,154.547668
"2021-02-26",162,162.410004,157.970001,158.460007,14417500,150.464645
"2021-03-01",161.449997,161.529999,159.089996,159.320007,10551400,151.281235
"2021-03-02",159.779999,160.779999,158.600006,159.020004,7610900,150.996368
"2021-03-03",158.25,158.899994,156.059998,156.220001,8499600,148.337677
"2021-03-04",155.990005,156.100006,151.470001,153.070007,11033200,145.346619
"2021-03-05",153.979996,156.690002,153.130005,156.100006,8331600,148.223724
"2021-03-08",157,159.330002,155.979996,157.399994,6546700,149.458099
"2021-03-09",156.889999,160.75,156.889999,157.699997,7461300,149.742996
"2021-03-10",158.820007,159.899994,157.360001,159.149994,6635600,151.119812
"2021-03-11",159.539993,160.630005,158.919998,159.139999,6305600,151.110321
"2021-03-12",159.279999,160.309998,159.190002,159.600006,5474800,151.547119
"2021-03-15",159.75,160.660004,158.5,160.419998,5524100,152.325745
"2021-03-16",160.460007,161.679993,160.240005,161.369995,6369100,153.227798
"2021-03-17",160.830002,161.729996,159.529999,160.770004,6001400,152.658081
"2021-03-18",160.210007,161.490005,159.960007,160.470001,4801800,152.37323
"2021-03-19",160.690002,161.5,159.470001,160.039993,14891500,151.964905
"2021-03-22",158.309998,160.649994,158,160.5,7544100,152.401688
"2021-03-23",160.210007,161.199997,158.880005,160.350006,7178300,152.259277
"2021-03-24",160.100006,162.479996,159.820007,161.910004,6370100,153.74057
"2021-03-25",162.440002,162.449997,160.639999,161.970001,6269800,153.797546
"2021-03-26",162.089996,165.100006,161.380005,164.929993,7619200,156.60817
"2021-03-29",163.830002,167.029999,163.630005,166.039993,8535100,157.662155
"2021-03-30",165.020004,165.660004,164.229996,165.009995,7236300,156.684143
"2021-03-31",164.960007,165.389999,163.699997,164.350006,8281500,156.057465
"2021-04-01",162.600006,163.839996,162.259995,162.830002,7229700,154.614136
"2021-04-05",163.639999,164.75,162.660004,163.429993,7387100,155.183868
"2021-04-06",164.080002,164.520004,163,163.389999,5074200,155.145874
"2021-04-07",163.550003,164.279999,163.320007,163.610001,4608000,155.354782
"2021-04-08",164,164.110001,162.850006,162.970001,5039400,154.747101
"2021-04-09",162.119995,162.929993,159.779999,161.25,8418300,153.113876
"2021-04-12",161.089996,162.080002,160.339996,161.639999,5022800,153.484192
"2021-04-13",156.860001,159.929993,156.529999,159.479996,18424100,151.433167
"2021-04-14",157.830002,160.110001,157.539993,159.919998,7718300,151.850967
"2021-04-15",160.720001,162.389999,160.229996,160.389999,7524600,152.297241
"2021-04-16",161.339996,162.509995,160.559998,162.240005,9049400,154.053925
"2021-04-19",162.5,163.110001,160.839996,162.690002,8353500,154.481201
"2021-04-20",161,167.789993,161,166.479996,14050700,158.079971
"2021-04-21",166.369995,166.910004,165.289993,166.589996,6333200,158.184418
"2021-04-22",165.839996,166.279999,164.619995,165.179993,7233000,156.845551
"2021-04-23",164.529999,166.059998,164,165.520004,6015300,157.168411
"2021-04-26",165.210007,165.410004,163.759995,164.119995,6027800,155.839035
"2021-04-27",163.759995,163.910004,162.470001,163.179993,6217700,154.946442
"2021-04-28",162.860001,163.199997,161.649994,161.979996,7448000,153.807037
"2021-04-29",161.899994,164.259995,161.809998,164.199997,6394300,155.915024
"2021-04-30",164.149994,164.330002,162.520004,162.729996,9079100,154.519165
"2021-05-03",163.600006,165.320007,163.119995,165.210007,6594100,156.874054
"2021-05-04",164.830002,167.850006,164.669998,167.770004,10179500,159.304886
"2021-05-05",167.5,168.399994,166.789993,167.070007,7792300,158.640213
"2021-05-06",166.789993,167.889999,166.240005,167.740005,5529900,159.276413
"2021-05-07",168.300003,169.179993,167.830002,168.5,5316200,159.998062
"2021-05-10",169.899994,171.529999,169.229996,170.270004,8357500,161.678741
"2021-05-11",170.649994,170.869995,168.279999,168.880005,8217900,160.358887
"2021-05-12",168.539993,169.800003,167.949997,168.199997,6758300,159.713196
"2021-05-13",166.970001,170.699997,166.970001,169.960007,8018600,161.384369
"2021-05-14",171.479996,171.610001,170.169998,170.220001,5797700,161.631271
"2021-05-17",170.399994,171.889999,170.309998,170.389999,5722600,161.792694
"2021-05-18",169.979996,171.369995,169.529999,170.449997,5846000,161.849686
"2021-05-19",169.910004,170.160004,168.039993,170.080002,5533800,161.498337
"2021-05-20",169.940002,171.589996,169.690002,171.070007,4853200,162.4384
"2021-05-21",171.330002,172.740005,170.869995,170.960007,6501800,162.333908
"2021-05-24",170.899994,171.350006,169.770004,170.550003,5195100,162.954971
"2021-05-25",170.669998,171.029999,169.740005,170.080002,7444700,162.505905
"2021-05-26",170,170.080002,168.279999,169.070007,5726400,161.540894
"2021-05-27",169.259995,170.169998,168.380005,168.809998,8114700,161.29248
"2021-05-28",169.520004,171.009995,169.169998,169.25,6400800,161.712875
"2021-06-01",170.149994,170.199997,165.380005,165.529999,10448400,158.158539
"2021-06-02",165.300003,166.729996,165.110001,166.199997,6806000,158.798691
"2021-06-03",165.889999,167.149994,165.710007,166.039993,5808800,158.645798
"2021-06-04",167.009995,167.570007,165.869995,165.970001,6510300,158.578934
"2021-06-07",166,166.320007,164.630005,164.839996,5362800,157.499252
"2021-06-08",165.279999,165.660004,162.070007,163.389999,7746800,156.113815
"2021-06-09",163.990005,165.779999,163.660004,165.589996,5552600,158.215866
"2021-06-10",166,167.580002,165.949997,167.080002,6463100,159.639496
"2021-06-11",167.070007,167.080002,164.220001,164.960007,7389900,157.613907
"2021-06-14",164.5,165.460007,163.899994,165.369995,4931300,158.005646
"2021-06-15",165.229996,165.860001,164.389999,164.490005,5062900,157.164856
"2021-06-16",164.800003,165.75,163.479996,164.429993,6988500,157.107498
"2021-06-17",164.190002,165.699997,163.5,165.220001,5874700,157.862366
"2021-06-18",163.270004,164.190002,161.789993,161.979996,12993000,154.766602
"2021-06-21",162.770004,164.259995,162.25,163.839996,6592300,156.543793
"2021-06-22",163.710007,164.039993,163.279999,163.619995,5627800,156.333588
"2021-06-23",163.690002,163.690002,162.479996,162.630005,4493400,155.387665
"2021-06-24",163.270004,164.199997,162.800003,163.369995,4549200,156.094711
"2021-06-25",162.940002,164.779999,162.889999,164.210007,10963800,156.897324
"2021-06-28",164.440002,165.070007,163.520004,164.020004,5604000,156.715775
"2021-06-29",164,164.639999,163.410004,164.029999,3749500,156.725327
"2021-06-30",164,164.970001,163.669998,164.740005,6151700,157.403717
"2021-07-01",164.740005,166.009995,164.630005,165.960007,6320200,158.569382
"2021-07-02",166.020004,169.300003,165.639999,168.979996,9059900,161.45488
"2021-07-06",167.910004,168.860001,166.990005,167.970001,6098500,160.489868
"2021-07-07",167.479996,169.5,167.479996,169.410004,6293500,161.865753
"2021-07-08",168.699997,169.460007,167.580002,169.080002,5755500,161.550446
"2021-07-09",169.369995,170.369995,169.240005,169.75,6120900,162.190628
"2021-07-12",169.729996,171.179993,168.539993,169.479996,7840500,161.932617
"2021-07-13",168.970001,169.759995,168.669998,169.270004,4691200,161.731979
"2021-07-14",170,170.830002,169.039993,170.419998,6162900,162.830765
"2021-07-15",169.300003,169.899994,167.720001,168.369995,6656900,160.872025
"2021-07-16",168.339996,169.089996,167.949997,168.100006,5834900,160.61409
"2021-07-19",166.479996,168.190002,165.320007,166.880005,8219700,159.44841
"2021-07-20",166.899994,170.809998,166.839996,168.449997,9902800,160.948502
"2021-07-21",169.300003,169.690002,167.479996,169.490005,7585200,161.942184
"2021-07-22",169.360001,171.070007,168.649994,169.979996,5281900,162.410355
"2021-07-23",171,172.179993,170.380005,171.789993,5014900,164.139755
"2021-07-26",171.820007,172.139999,170.860001,171.869995,4484900,164.216202
"2021-07-27",171.800003,172.720001,170.669998,172.660004,7089300,164.971024
"2021-07-28",172.729996,173.380005,172.080002,172.179993,5750700,164.51239
"2021-07-29",172.740005,173.339996,171.089996,172.179993,4214100,164.51239
"2021-07-30",172.539993,172.979996,171.839996,172.199997,5346400,164.531494
"2021-08-02",172.470001,172.839996,171.300003,172.270004,3721500,164.598373
"2021-08-03",172.729996,174.5,172.440002,174.389999,6033000,166.623962
"2021-08-04",174.199997,174.589996,173.259995,173.360001,4793100,165.639832
"2021-08-05",173.850006,173.850006,172.419998,173.690002,4291000,165.955139
"2021-08-06",173.940002,173.940002,172.449997,173.110001,4581100,165.400986
"2021-08-09",173.720001,174.25,172.929993,173.710007,3950200,165.974258
"2021-08-10",173.259995,174.110001,172.779999,173.770004,3678300,166.031586
"2021-08-11",174.25,174.470001,173.559998,173.800003,4221300,166.060242
"2021-08-12",173.820007,175.289993,173.589996,175.199997,4300400,167.397903
"2021-08-13",175.289993,176.289993,175.119995,176.25,5882100,168.401154
"2021-08-16",176.550003,177.889999,175.949997,177.839996,4782800,169.920349
"2021-08-17",177.309998,179.509995,177.309998,179.470001,6041900,171.477753
"2021-08-18",179.5,179.5,177.130005,177.190002,7134100,169.299301
"2021-08-19",176.619995,179.330002,176.070007,178.570007,5615000,170.617828
"2021-08-20",178.889999,179.919998,178.070007,179.440002,5428700,171.449081
"2021-08-23",178.389999,178.929993,177.539993,177.610001,6461700,170.708984
"2021-08-24",176.990005,177.210007,175.279999,175.389999,5734800,168.575256
"2021-08-25",175.690002,175.899994,173.889999,174.229996,5700300,167.460312
"2021-08-26",173.949997,174.720001,173.050003,173.300003,5031600,166.566467
"2021-08-27",174.279999,174.279999,172.75,172.929993,7046100,166.210815
"2021-08-30",172.789993,174.279999,172.779999,173.660004,3252700,166.912491
"2021-08-31",173.490005,174.490005,172.479996,173.130005,7106800,166.403076
"2021-09-01",172.899994,173.740005,172.059998,173.740005,5327400,166.98938
"2021-09-02",174.339996,175.190002,173.910004,174.929993,4544300,168.133118
"2021-09-03",175.100006,175.220001,173.809998,175.039993,4096900,168.238861
"2021-09-07",174.350006,175.029999,171.669998,172.320007,6859900,165.624557
"2021-09-08",171.619995,172.979996,171.080002,171.899994,4661700,165.22084
"2021-09-09",171.190002,171.479996,167.699997,168.070007,7114600,161.539673
"2021-09-10",168.550003,169.089996,166.869995,166.970001,6699300,160.482407
"2021-09-13",167.919998,168.119995,165.130005,165.800003,6273500,159.357864
"2021-09-14",166.399994,166.539993,164.509995,164.800003,5259600,158.396729
"2021-09-15",165,165.960007,164.309998,165.419998,7935300,158.992645
"2021-09-16",165.649994,166.460007,164.190002,165.220001,5665400,158.80043
"2021-09-17",164.300003,164.910004,163.559998,164.75,13419800,158.348679
"2021-09-20",163.479996,165.169998,162.169998,163.809998,7270800,157.445206
"2021-09-21",164.610001,165.979996,164.240005,164.529999,6663600,158.137222
"2021-09-22",165.350006,165.949997,163.630005,163.929993,5657100,157.560516
"2021-09-23",164.399994,165.770004,164.149994,164.860001,4697900,158.454391
"2021-09-24",164.75,165.649994,163.889999,164.360001,4399300,157.973816
"2021-09-27",164,164.360001,162.850006,163.169998,5775500,156.830048
"2021-09-28",163.100006,163.910004,161.770004,162.809998,7610400,156.484055
"2021-09-29",163,164.660004,162.779999,164.020004,5124100,157.647034
"2021-09-30",164.639999,165.399994,161.410004,161.5,6972300,155.224945
"2021-10-01",161.529999,161.899994,158.619995,160.470001,8568300,154.234955
"2021-10-04",159.990005,161,157.669998,159.220001,8620700,153.033539
"2021-10-05",159.860001,161.110001,159.149994,159.580002,5129000,153.379547
"2021-10-06",159.869995,159.949997,157.839996,159.910004,7312600,153.696747
"2021-10-07",160.020004,162.610001,160.020004,161.339996,5309200,155.071152
"2021-10-08",161.320007,161.610001,160.25,160.929993,4343200,154.677078
"2021-10-11",160.860001,161.850006,159.940002,160.25,4101600,154.023514
"2021-10-12",160,160.179993,157.339996,157.690002,6686400,151.562988
"2021-10-13",157.820007,160.080002,157.75,159.199997,6901100,153.014313
"2021-10-14",159.710007,161.139999,159.600006,160.110001,4579200,153.888962
"2021-10-15",161.029999,161.809998,160.410004,161.300003,6918400,155.03273
"2021-10-18",160.25,160.889999,159.199997,160.119995,7465500,153.898575
"2021-10-19",160.899994,165.149994,160.729996,163.869995,10081300,157.502853
"2021-10-20",163.979996,164.75,163.259995,163.779999,6003200,157.416351
"2021-10-21",164.300003,164.389999,162.279999,163.399994,4524100,157.051102
"2021-10-22",163.059998,164.059998,162.960007,163.720001,4304300,157.358688
"2021-10-25",163.720001,164.309998,161.710007,164.080002,6715400,157.704712
"2021-10-26",164.559998,166.029999,164.050003,165.75,6939100,159.309845
"2021-10-27",165.679993,165.759995,163.309998,163.740005,7018800,157.377914
"2021-10-28",163.770004,165.199997,162.320007,162.850006,6278800,156.522491
"2021-10-29",162.350006,163.25,160.610001,162.880005,8526800,156.551346
"2021-11-01",163.160004,163.979996,159.399994,163.020004,5846400,156.685898
"2021-11-02",163.699997,166.979996,162.979996,165.589996,8450600,159.156036
"2021-11-03",165.039993,165.770004,163.429993,165.059998,6717800,158.646637
"2021-11-04",164.940002,164.990005,162.669998,164.600006,8224400,158.204514
"2021-11-05",162.479996,164.600006,162.199997,163.429993,6215900,157.079941
"2021-11-08",163.679993,164.169998,162.009995,162.869995,5578800,156.541718
"2021-11-09",162.610001,163.589996,162.020004,162.509995,6112800,156.195694
"2021-11-10",162.529999,164.839996,162.350006,164.270004,6225100,157.887314
"2021-11-11",163.490005,163.809998,162.490005,163.059998,4118800,156.724335
"2021-11-12",167.429993,167.619995,164.610001,165.009995,18995200,158.598557
"2021-11-15",165,165.460007,163.220001,163.520004,7496200,157.166458
"2021-11-16",163.179993,164.350006,162.619995,162.669998,7594700,156.349472
"2021-11-17",162.869995,163.860001,161.789993,163.279999,5414500,156.935791
"2021-11-18",163.449997,164.470001,162.130005,162.399994,6358700,156.089981
"2021-11-19",163.039993,163.190002,161.779999,162.889999,7620700,156.560944
"2021-11-22",161.029999,162.639999,159.649994,159.699997,7634500,154.500275
"2021-11-23",159.520004,161,158.779999,160.690002,7734000,155.458069
"2021-11-24",160.139999,160.619995,159.380005,160.240005,5230900,155.022705
"2021-11-26",160.600006,161.160004,158.660004,159.199997,8523100,154.016571
"2021-11-29",159.5,160.419998,158.419998,159.75,9188500,154.548676
"2021-11-30",158.509995,159,155.850006,155.929993,14981700,150.853027
"2021-12-01",156.880005,160.080002,156.25,158.080002,9835800,152.933029
"2021-12-02",157.259995,159.289993,156.75,157.089996,11334700,151.975281
"2021-12-03",157.910004,159.669998,157.589996,159.380005,8750500,154.190704
"2021-12-06",160.190002,163.520004,159.830002,162.940002,9692000,157.634811
"2021-12-07",164,164.270004,162.410004,163.360001,8311300,158.041122
"2021-12-08",163.470001,164.570007,162.639999,164.339996,6216400,158.989227
"2021-12-09",164.179993,165.979996,163.490005,165.899994,8574200,160.498398
"2021-12-10",165.570007,166.690002,164.649994,165.490005,6572200,160.101776
"2021-12-13",164.75,169.199997,163.800003,168.449997,11142300,162.965393
"2021-12-14",168.330002,170.970001,167.160004,170.289993,10482400,164.745483
"2021-12-15",169.850006,171.300003,169.419998,171.139999,8552200,165.567825
"2021-12-16",171.259995,173.509995,170.839996,173.009995,8998600,167.376938
"2021-12-17",169.639999,170.779999,167.660004,168.229996,16726200,162.752548
"2021-12-20",167.809998,168.509995,166.550003,167.75,7954500,162.288193
"2021-12-21",168.059998,168.100006,165.979996,167.210007,7954200,161.765778
"2021-12-22",167.059998,168.169998,166.119995,167.929993,4178200,162.462326
"2021-12-23",167.880005,168.949997,167.360001,168.25,3501500,162.771927
"2021-12-27",169.139999,169.850006,168.699997,169.669998,3704800,164.145676
"2021-12-28",169.789993,170.639999,169.589996,170.350006,3187000,164.803543
"2021-12-29",170,171.990005,169.910004,171.550003,3662000,165.964478
"2021-12-30",172.119995,172.880005,171.75,172.309998,4231800,166.699722
"2021-12-31",172.529999,172.679993,171.029999,171.070007,4409500,165.500107
"2022-01-03",170.210007,171.600006,169.100006,171.539993,6012200,165.954788
"2022-01-04",171.059998,172.289993,170.600006,171.080002,6748400,165.509766
"2022-01-05",172,173.470001,171.619995,172.220001,7016100,166.612656
"2022-01-06",172.149994,172.5,170.800003,171.630005,7301600,166.04187
"2022-01-07",171.460007,174.300003,171.130005,173.949997,6986000,168.286316
"2022-01-10",173.690002,173.690002,172.160004,173.089996,7698400,167.45433
"2022-01-11",172.990005,173.389999,170.110001,171.25,8341100,165.67424
"2022-01-12",169.610001,170.080002,168.339996,169.789993,8116200,164.261765
"2022-01-13",169,170.419998,168.460007,168.759995,6159400,163.265289
"2022-01-14",168.630005,168.649994,167.149994,167.839996,5847700,162.375259
"2022-01-18",167.100006,167.720001,166.009995,167.100006,7815600,161.659363
"2022-01-19",167.199997,168.720001,166.320007,166.580002,5926500,161.156281
"2022-01-20",167.289993,167.860001,164.929993,165.25,6011300,159.869583
"2022-01-21",166.190002,167.990005,164.470001,164.869995,10550300,159.501953
"2022-01-24",164,164.169998,158.259995,162.970001,14054600,157.663818
